,size_sq_ft,propertyType,bedrooms,latitude,longitude,localityName,suburbName,cityName,price,companyName,closest_mtero_station_km
1770,1150,Apartment,1,28.71217155,77.13191223,Sector 14 Rohini,Rohini,Delhi,35000,SHREE KRISHNA PROPERTIES,0.7714382414317495
1771,788,Independent Floor,1,28.71352196,77.12820435,Sector 9 Rohini,Rohini,Delhi,17000,Kamal Properties,0.6876687545713613
1772,450,Independent Floor,1,28.7299881,77.08678436,Sector 24 Rohini,Rohini,Delhi,8000,Hardik Construction Developers,2.2205751051689586
1773,750,Independent Floor,3,28.72381973,77.08335114,Sector 23 Rohini,Rohini,Delhi,15000,B M AGGARRWAL DEVELOPERS,2.336130607892821
1774,396,Independent Floor,1,28.73639679,77.09101868,Sector 25 Rohini,Rohini,Delhi,8000,DHAN NIRANKAR PROPERTIES,2.324708551498291
1775,810,Independent Floor,3,28.722877500000003,77.08322906,Sector 23 Rohini,Rohini,Delhi,18000,Kulwant Company,2.335746482875929
1776,350,Independent Floor,1,28.702034,77.12379456,Sector 8 Rohini,Rohini,Delhi,8000,Jagdamba Associates,0.6565235224092256
1777,720,Independent Floor,2,28.70293999,77.12400818,Sector 8 Rohini,Rohini,Delhi,16000,Jagdamba Associates,0.5547523144395198
1778,950,Apartment,2,28.72037125,77.12496948,Sector 13 Rohini,Rohini,Delhi,22000,Sai Shakti Associates,1.1106569768262218
1779,1200,Apartment,2,28.71888542,77.13468933,Sector 14 Rohini,Rohini,Delhi,33000,SM ASSOCIATES,1.5117706510540523
1780,756,Independent Floor,2,28.71612358,77.13602448,Sector 14 Rohini,Rohini,Delhi,26000,B M Associates,1.363271203349632
1781,344,Independent Floor,1,28.701568599999998,77.12257385,Sector 8 Rohini,Rohini,Delhi,9000,Link Property,0.7492185788519098
1782,1680,Apartment,3,28.76163483,77.08908844,Sector 28 Rohini,Rohini,Delhi,16000,Gupta Properties,4.845061532306325
1783,1190,Apartment,4,28.72070694,77.12726593,Sector 13 Rohini,Rohini,Delhi,35000,Shiv Shakti Properties Consultant Builders,1.322824354280753
1784,560,Independent Floor,1,28.70082092,77.12422943,Sector 8 Rohini,Rohini,Delhi,13500,Aakash property,0.775272154484815
1785,810,Independent Floor,2,28.7299881,77.08678436,Sector 24 Rohini,Rohini,Delhi,12000,Hardik Construction Developers,2.2205751051689586
1786,1450,Apartment,3,28.71127129,77.13310242,Sector 14 Rohini,Rohini,Delhi,36000,Garg Properties,0.8095731891495221
1787,800,Independent Floor,3,28.73451233,77.09455109,Sector 25 Rohini,Rohini,Delhi,17000,Kulwant Company,1.9414162216183903
1788,1300,Apartment,3,28.72205162,77.12847137,Sector 13 Rohini,Rohini,Delhi,35000,Jagdamba Associates,1.499496961881904
1789,650,Independent Floor,1,28.72249985,77.12916565,Sector 13 Rohini,Rohini,Delhi,10000,Garg Homes,1.5833042063310565
1790,1000,Apartment,2,28.72268486,77.13035583,Sector 13 Rohini,Rohini,Delhi,22000,Sai Shakti Associates,1.6935308986155493
1791,800,Apartment,1,28.71298409,77.11932373,Sector 9 Rohini,Rohini,Delhi,12000,Jagdamba Associates,0.44371467801517367
1792,1100,Apartment,1,28.717088699999998,77.12282562,Sector 9 Rohini,Rohini,Delhi,28000,SM ASSOCIATES,0.7634355510823886
1793,900,Independent Floor,2,28.72386551,77.08787537,Sector 16 Rohini,Rohini,Delhi,13000,Shiv Shakti Properties Consultant Builders,1.9003226149215966
1794,750,Independent Floor,2,28.7157402,77.13514709,Sector 14 Rohini,Rohini,Delhi,18000,Aakash property,1.2721430098018909
1795,2250,Independent Floor,3,28.71352005,77.11865234,Sector 9 Rohini,Rohini,Delhi,55000,Sethi Properties,0.357728587902631
1796,756,Independent Floor,2,28.71619415,77.13634491,Sector 14 Rohini,Rohini,Delhi,25000,B M Associates,1.3914601564092026
1797,1680,Apartment,3,28.76163483,77.08908844,Sector 28 Rohini,Rohini,Delhi,15000,Gupta Properties,4.845061532306325
1798,1200,Apartment,2,28.71853065,77.13258362,Sector 13 Rohini,Rohini,Delhi,22000,Garg Properties,1.3704562306759742
1799,1200,Apartment,2,28.71542168,77.12699127,Sector 9 Rohini,Rohini,Delhi,22000,New Star Real Estate Services,0.8669158470952241
1800,1000,Apartment,2,28.72253609,77.12776184,Sector 13 Rohini,Rohini,Delhi,21000,rajesh garg luxmi property pitampura,1.4707485064576185
1801,850,Independent Floor,3,28.7299881,77.08678436,Sector 24 Rohini,Rohini,Delhi,20000,Hardik Construction Developers,2.2205751051689586
1802,888,Independent Floor,3,28.70320892,77.12417603,Sector 8 Rohini,Rohini,Delhi,18000,Link Property,0.5212129104232737
1803,850,Independent Floor,3,28.73660469,77.09131622,Sector 25 Rohini,Rohini,Delhi,15500,Jagdamba Associates,2.3224923524873633
1804,1050,Apartment,2,28.70256233,77.12396240000001,Sector 8 Rohini,Rohini,Delhi,19000,Sai Shakti Associates,0.5957850016013435
1805,950,Apartment,2,28.71043777,77.13288879,Sector 14 Rohini,Rohini,Delhi,23000,Sai Property Consultant,0.749024149029177
1806,1300,Independent Floor,2,28.71202278,77.12064362,Sector 9 Rohini,Rohini,Delhi,30000,SM ASSOCIATES,0.6092714151850669
1807,600,Independent Floor,2,28.73588753,77.09605408,Sector 25 Rohini,Rohini,Delhi,10000,Kulwant Company,1.97901310512956
1808,500,Independent Floor,1,28.702034,77.12379456,Sector 8 Rohini,Rohini,Delhi,9500,Jagdamba Associates,0.6565235224092256
1809,1450,Apartment,4,28.72202682,77.12797546,Sector 13 Rohini,Rohini,Delhi,45000,Shiv Shakti Properties Consultant Builders,1.4569355722658626
1810,1100,Apartment,2,28.71422958,77.12690735,Sector 9 Rohini,Rohini,Delhi,22000,New Star Real Estate Services,0.734832538404816
1811,650,Independent Floor,1,28.70165062,77.12393951,Sector 8 Rohini,Rohini,Delhi,17000,Aakash property,0.6929485328583657
1812,1350,Apartment,3,28.72215843,77.12845612,Sector 13 Rohini,Rohini,Delhi,41000,Garg Properties,1.5044528719065362
1813,1758,Apartment,3,28.72326088,77.07740784,Sector 23 Rohini,Rohini,Delhi,40000,dwarka property,2.9059559255557876
1814,900,Independent Floor,3,28.716102600000003,77.13623047,Sector 14 Rohini,Rohini,Delhi,30000,B M Associates,1.376362224601031
1815,1680,Apartment,3,28.76163483,77.08908844,Sector 28 Rohini,Rohini,Delhi,20000,Gupta Properties,4.845061532306325
1816,450,Apartment,1,28.72253609,77.12776184,Sector 13 Rohini,Rohini,Delhi,15000,Sai Property Consultant,1.4707485064576185
1817,2400,Apartment,4,28.72253609,77.12776184,Sector 13 Rohini,Rohini,Delhi,35000,Kalhan Realtors Pvt Ltd,1.4707485064576185
1818,1250,Apartment,3,28.72253609,77.12776184,Sector 13 Rohini,Rohini,Delhi,30000,rajesh garg luxmi property pitampura,1.4707485064576185
1819,470,Apartment,1,28.72223663,77.12776184,Sector 13 Rohini,Rohini,Delhi,7000,Jagdamba Associates,1.4521080408547384
1820,1350,Apartment,3,28.72240639,77.12763977,Sector 13 Rohini,Rohini,Delhi,30000,Akshay allabadi,1.4527685286423844
1821,1200,Apartment,2,28.72333717,77.12835693,Sector 13 Rohini,Rohini,Delhi,21000,New Star Real Estate Services,1.5696010821344373
1822,1050,Apartment,2,28.71043777,77.13288879,Sector 14 Rohini,Rohini,Delhi,16000,Friends Associates Regd,0.749024149029177
1823,1200,Apartment,3,28.72253609,77.12776184,Sector 13 Rohini,Rohini,Delhi,55000,Bm properties,1.4707485064576185
1824,1758,Apartment,3,28.72326088,77.07740784,Sector 23 Rohini,Rohini,Delhi,39000,dwarka property,2.9059559255557876
1825,350,Independent Floor,1,28.7149353,77.12075806,Sector 24 Rohini,Rohini,Delhi,5500,Sandeep Bhatia,0.5248029402330917
1826,980,Apartment,2,28.72253609,77.12879181,Sector 13 Rohini,Rohini,Delhi,25000,Jagdamba Associates,1.5545282235575746
1827,958,Apartment,2,28.71616554,77.12406921,Sector 9 Rohini,Rohini,Delhi,24000,Sai Property Consultant,0.8584063645218444
1828,750,Independent Floor,2,28.71126747,77.13269806,Sector 14 Rohini,Rohini,Delhi,33000,Aakash property,0.775260174621233
1829,800,Independent Floor,3,28.73556519,77.09519196,Sector 25 Rohini,Rohini,Delhi,13000,Kulwant Company,1.996651236808533
1830,2200,Apartment,3,28.72253609,77.12776184,Sector 13 Rohini,Rohini,Delhi,32000,Kalhan Realtors Pvt Ltd,1.4707485064576185
1831,1190,Apartment,3,28.72061157,77.12650299,Sector 13 Rohini,Rohini,Delhi,32000,Shiv Shakti Properties Consultant Builders,1.252633584672295
1832,451,Independent Floor,1,28.71835136,77.13168335,Sector 24 Rohini,Rohini,Delhi,12000,vinod,1.312832655130195
1833,1350,Apartment,3,28.72189713,77.1289978,Sector 13 Rohini,Rohini,Delhi,25000,Garg Properties,1.534957163978453
1834,1350,Apartment,3,28.72253609,77.12776184,Sector 13 Rohini,Rohini,Delhi,45000,Bm properties,1.4707485064576185
1835,2000,Apartment,3,28.5633831,77.04803467,Sector 23 Rohini,Rohini,Delhi,37000,Shivansh Associate,1.5845208615108213
1836,500,Apartment,1,28.71931267,77.08226776,Sector 23 Rohini,Rohini,Delhi,20000,Manav,2.4253999660120473
1837,850,Apartment,2,28.72253609,77.12776184,Sector 13 Rohini,Rohini,Delhi,13000,Friends Associates Regd,1.4707485064576185
1838,750,Apartment,1,28.72096443,77.08287811,Sector 23 Rohini,Rohini,Delhi,13000,Amardeep,2.359548447662322
1839,1050,Apartment,2,28.72205162,77.12847137,Sector 13 Rohini,Rohini,Delhi,22000,mohit,1.499496961881904
1840,1250,Apartment,3,28.72058678,77.12262726,Sector 9 Rohini,Rohini,Delhi,34000,user7316,0.9415661319137023
1841,1200,Apartment,2,28.71301079,77.11923218,Sector 9 Rohini,Rohini,Delhi,22000,New Star Real Estate Services,0.4344893846488576
1842,720,Independent House,3,28.71804237,77.06091309,Sector 22 Rohini,Rohini,Delhi,7000,shivam,3.9721970392489223
1843,1000,Independent Floor,2,28.74303436,77.10276794,Sector 26 Rohini,Rohini,Delhi,7500,Sudhakar samal,2.4905409948384793
1844,1100,Independent House,3,28.76163483,77.08908844,Sector 28 Rohini,Rohini,Delhi,22000,Chetan suri,4.845061532306325
1845,900,Apartment,1,28.71884727,77.08319092,Sector 23 Rohini,Rohini,Delhi,25000,Manav,2.339851946293074
1846,1100,Apartment,3,28.72182846,77.13449859999999,Sector 13 Rohini,Rohini,Delhi,30000,tarungupta,1.5107709746330962
1847,900,Independent Floor,3,28.71982002,77.06598663,Sector 22 Rohini,Rohini,Delhi,18000,dinesb,4.011557431303825
1848,750,Independent Floor,2,28.72985077,77.12738037,Sector 13 Rohini,Rohini,Delhi,15000,Sakshi,1.4565980571244472
1849,650,Apartment,2,28.73492622,77.09587097,Sector 25 Rohini,Rohini,Delhi,12000,Saurabh Sharma,1.9005479670945455
1850,780,Independent Floor,3,28.73441887,77.09716797,Sector 25 Rohini,Rohini,Delhi,15000,vijay kumar,1.7832494124089544
1851,1692,Independent Floor,3,28.70150566,77.12316132,Sector 8 Rohini,Rohini,Delhi,30000,Ravindra Arora,0.7326418326862036
1852,800,Independent Floor,3,28.73488808,77.09437561,Sector 25 Rohini,Rohini,Delhi,13000,Kulwant Company,1.9846324248852343
1853,800,Independent Floor,2,28.73583794,77.09624481,Sector 25 Rohini,Rohini,Delhi,13000,Kulwant Company,1.9643398143869515
1854,900,Independent Floor,3,28.73514748,77.097229,Sector 25 Rohini,Rohini,Delhi,17000,Kulwant Company,1.8486220183586215
1855,900,Independent Floor,3,28.73533821,77.09575653,Sector 25 Rohini,Rohini,Delhi,20000,Kulwant Company,1.9444380888239208
1856,790,Independent Floor,2,28.73485947,77.09665679999999,Sector 25 Rohini,Rohini,Delhi,13000,Kulwant Company,1.851385412091326
1857,790,Independent Floor,2,28.73491478,77.09672546,Sector 25 Rohini,Rohini,Delhi,12000,Kulwant Company,1.852866231993512
1858,500,Independent Floor,1,28.73441505,77.09440613,Sector 25 Rohini,Rohini,Delhi,7500,Kulwant Company,1.9419987412202573
1859,750,Independent Floor,2,28.73488808,77.09411621,Sector 25 Rohini,Rohini,Delhi,11000,Kulwant Company,2.000514908358544
1860,750,Independent Floor,2,28.73488808,77.09342957,Sector 25 Rohini,Rohini,Delhi,11000,Kulwant Company,2.0434776342420156
1861,900,Independent Floor,3,28.734661100000004,77.09506226,Sector 25 Rohini,Rohini,Delhi,18000,Kulwant Company,1.923522669274441
1862,1150,Independent Floor,3,28.70082092,77.12422943,Sector 8 Rohini,Rohini,Delhi,25000,Aakash property,0.775272154484815
1863,560,Independent Floor,1,28.702034,77.12379456,Sector 8 Rohini,Rohini,Delhi,12000,Aakash property,0.6565235224092256
1864,1200,Independent Floor,3,28.70550346,77.12322235,Sector 8 Rohini,Rohini,Delhi,25000,Aakash property,0.3543733326390701
1865,1190,Apartment,3,28.72387123,77.13378143,Sector 13 Rohini,Rohini,Delhi,35000,Shiv Shakti Properties Consultant Builders,1.4500767938363137
1866,1180,Independent Floor,4,28.72160721,77.12763214,Sector 13 Rohini,Rohini,Delhi,40000,Shiv Shakti Properties Consultant Builders,1.4038526062290815
1867,1280,Apartment,3,28.72320938,77.12724304,Sector 13 Rohini,Rohini,Delhi,32000,Shiv Shakti Properties Consultant Builders,1.4743294259903563
1868,1350,Apartment,3,28.72205925,77.12808228,Sector 13 Rohini,Rohini,Delhi,35000,Garg Properties,1.4676746583887073
1869,950,Apartment,2,28.72161865,77.12848663,Sector 13 Rohini,Rohini,Delhi,20000,Garg Properties,1.476277485728027
1870,1300,Apartment,3,28.72142029,77.12840271,Sector 13 Rohini,Rohini,Delhi,30000,Garg Properties,1.458290203643491
1871,1800,Apartment,4,28.72041321,77.13098907,Sector 13 Rohini,Rohini,Delhi,45000,Garg Properties,1.4984331456192623
1872,300,Apartment,1,28.72197533,77.12815857,Sector 13 Rohini,Rohini,Delhi,7000,Garg Properties,1.4690498436983297
1873,300,Apartment,1,28.72196007,77.12779999,Sector 13 Rohini,Rohini,Delhi,8000,Garg Properties,1.438500768478632
1874,1180,Apartment,3,28.7216568,77.12799072,Sector 13 Rohini,Rohini,Delhi,35000,Shiv Shakti Properties Consultant Builders,1.436648959421507
1875,1000,Apartment,1,28.70929909,77.12475586,Sector 9 Rohini,Rohini,Delhi,30000,Sai Shakti Associates,0.21345103263614162
1876,1030,Apartment,1,28.71409607,77.12369537,Sector 9 Rohini,Rohini,Delhi,30000,Sai Shakti Associates,0.7452666512877758
1877,400,Independent Floor,1,28.702034,77.12379456,Sector 8 Rohini,Rohini,Delhi,8500,Jagdamba Associates,0.6565235224092256
1878,700,Independent Floor,2,28.702034,77.12379456,Sector 8 Rohini,Rohini,Delhi,16000,Jagdamba Associates,0.6565235224092256
1879,650,Independent Floor,2,28.702034,77.12379456,Sector 8 Rohini,Rohini,Delhi,17000,Jagdamba Associates,0.6565235224092256
1880,700,Independent Floor,2,28.702034,77.12379456,Sector 8 Rohini,Rohini,Delhi,15000,Jagdamba Associates,0.6565235224092256
1881,1250,Apartment,3,28.70290184,77.12413025,Sector 8 Rohini,Rohini,Delhi,27000,Jagdamba Associates,0.5549061413032813
1882,1250,Apartment,2,28.70290184,77.12400818,Sector 8 Rohini,Rohini,Delhi,22000,Jagdamba Associates,0.5587403859192573
1883,1100,Apartment,2,28.70305252,77.12404633,Sector 8 Rohini,Rohini,Delhi,25000,Jagdamba Associates,0.5417515893103502
1884,1250,Independent Floor,2,28.70293999,77.1240921,Sector 8 Rohini,Rohini,Delhi,18000,Jagdamba Associates,0.5520725060748534
1885,1600,Independent Floor,4,28.70286369,77.12417603,Sector 8 Rohini,Rohini,Delhi,50000,Jagdamba Associates,0.5575565060232937
1886,800,Apartment,2,28.70290184,77.12404633,Sector 8 Rohini,Rohini,Delhi,16000,Jagdamba Associates,0.5575175048334933
1887,1800,Independent Floor,3,28.71071053,77.13500214,Sector 14 Rohini,Rohini,Delhi,40000,Jagdamba Associates,0.8756465949189197
1888,1050,Apartment,2,28.71179581,77.13320159999999,Sector 14 Rohini,Rohini,Delhi,25000,Jagdamba Associates,0.8479771170856051
1889,1250,Independent Floor,2,28.71141815,77.1329422,Sector 14 Rohini,Rohini,Delhi,40000,Jagdamba Associates,0.8043130161097339
1890,1000,Apartment,2,28.71164322,77.1326828,Sector 14 Rohini,Rohini,Delhi,22000,Jagdamba Associates,0.7962993977117901
1891,1200,Independent Floor,3,28.71586037,77.13636017,Sector 14 Rohini,Rohini,Delhi,27000,Jagdamba Associates,1.3676952497821098
1892,700,Apartment,1,28.72253609,77.12776184,Sector 13 Rohini,Rohini,Delhi,15000,Jagdamba Associates,1.4707485064576185
1893,1100,Independent Floor,3,28.70298958,77.1240921,Sector 8 Rohini,Rohini,Delhi,30000,Jagdamba Associates,0.5468685272256621
1894,1550,Independent Floor,3,28.722461699999997,77.12767029,Sector 13 Rohini,Rohini,Delhi,35000,Jagdamba Associates,1.458702289394265
1895,850,Independent Floor,2,28.71194458,77.13276672,Sector 14 Rohini,Rohini,Delhi,160000,Jagdamba Associates,0.8219724433276313
1896,1500,Independent Floor,3,28.7167244,77.10432434,Sector 9 Rohini,Rohini,Delhi,35000,Jagdamba Associates,0.5308956440412096
1897,1050,Apartment,2,28.70297623,77.12400818,Sector 8 Rohini,Rohini,Delhi,25000,Jagdamba Associates,0.5509672243093331
1898,1000,Apartment,2,28.71698761,77.13011932,Sector 13 Rohini,Rohini,Delhi,21000,Jagdamba Associates,1.1130252282831838
1899,1150,Apartment,3,28.72054291,77.12473297,Sector 13 Rohini,Rohini,Delhi,25000,Jagdamba Associates,1.101780917413291
1900,1100,Apartment,3,28.71187019,77.13276672,Sector 14 Rohini,Rohini,Delhi,32000,Jagdamba Associates,0.8172361459243835
1901,820,Independent Floor,1,28.71149445,77.13276672,Sector 14 Rohini,Rohini,Delhi,16000,Jagdamba Associates,0.7941901595341629
1902,1150,Independent Floor,3,28.71149445,77.13276672,Sector 14 Rohini,Rohini,Delhi,40000,Jagdamba Associates,0.7941901595341629
1903,1400,Apartment,3,28.722772600000003,77.12757111,Sector 13 Rohini,Rohini,Delhi,26000,Jagdamba Associates,1.4707059485880924
1904,1000,Independent Floor,2,28.71194458,77.13302612,Sector 14 Rohini,Rohini,Delhi,21000,Jagdamba Associates,0.8427856514527661
1905,320,Independent Floor,1,28.70309067,77.12400818,Sector 8 Rohini,Rohini,Delhi,9000,Jagdamba Associates,0.5390365167961926
1906,1150,Independent Floor,3,28.71179581,77.13276672,Sector 14 Rohini,Rohini,Delhi,25000,Jagdamba Associates,0.8125565247846813
1907,750,Independent Floor,2,28.70494652,77.12466431,Sector 8 Rohini,Rohini,Delhi,18000,Jagdamba Associates,0.3240044778240447
1908,1100,Independent Floor,3,28.70263863,77.12403107,Sector 8 Rohini,Rohini,Delhi,20000,Jagdamba Associates,0.5856454805005827
1909,1000,Apartment,2,28.72359085,77.12853241,Sector 13 Rohini,Rohini,Delhi,21000,Jagdamba Associates,1.6000818312510594
1910,650,Independent Floor,2,28.70256233,77.1240921,Sector 8 Rohini,Rohini,Delhi,14000,Jagdamba Associates,0.5918774588800988
1911,1750,Independent Floor,3,28.71187019,77.1329422,Sector 14 Rohini,Rohini,Delhi,26000,Jagdamba Associates,0.8313686374710485
1912,1750,Independent Floor,3,28.71179581,77.13302612,Sector 14 Rohini,Rohini,Delhi,35000,Jagdamba Associates,0.8336048894381721
1913,1350,Independent Floor,2,28.71198273,77.13276672,Sector 14 Rohini,Rohini,Delhi,21000,Jagdamba Associates,0.8244228252617221
1914,1500,Apartment,3,28.72253609,77.12870026,Sector 13 Rohini,Rohini,Delhi,43000,Jagdamba Associates,1.5470000418527379
1915,700,Apartment,1,28.72253609,77.12861633,Sector 13 Rohini,Rohini,Delhi,14000,Jagdamba Associates,1.540111765423219
1916,1000,Independent Floor,2,28.71194458,77.13276672,Sector 14 Rohini,Rohini,Delhi,21000,Jagdamba Associates,0.8219724433276313
